City,State,Year,cy,annual_pop,hom,lh,hom_rate,clr_r,clr_lag,clr,clr_lp,unemp,bl,so,south
Jersey city,New Jersey,2003,Jersey city 2003,242145,24,21,9.911416713,0.708333333,0.76,17,16,8.4,,838,0
Jersey city,New Jersey,2004,Jersey city 2004,241606,23,24,9.519631135,0.47826087,0.71,11,17,6.9,,,0
Jersey city,New Jersey,2005,Jersey city 2005,241279,38,23,15.74940214,0.552631579,0.48,21,11,6,,,0
Jersey city,New Jersey,2006,Jersey city 2006,241057,22,38,9.126472162,0.909090909,0.55,20,21,6.1,,,0
Jersey city,New Jersey,2007,Jersey city 2007,240387,20,22,8.319917466,0.65,0.91,13,20,5.4,,,0
Jersey city,New Jersey,2008,Jersey city 2008,240171,25,20,10.40925008,0.6,0.65,15,13,6.5,,,0
Jersey city,New Jersey,2009,Jersey city 2009,242244,28,25,11.55859381,0.535714286,0.60,15,15,10.7,,,0
Jersey city,New Jersey,2010,Jersey city 2010,248363,26,28,10.46854805,0.884615385,0.54,23,15,9.8,25.8,,0
Jersey city,New Jersey,2011,Jersey city 2011,252910,18,26,7.117156301,0.888888889,0.88,16,23,9.3,,,0
Jersey city,New Jersey,2012,Jersey city 2012,256148,11,18,4.294392304,0.454545455,0.89,5,16,9,,,0
Jersey city,New Jersey,2013,Jersey city 2013,257243,20,11,7.774749945,0.9,0.45,18,5,8.1,,799,0
Jersey city,New Jersey,2014,Jersey city 2014,258794,24,20,9.273785327,0.625,0.90,15,18,6.4,,,0
Jersey city,New Jersey,2015,Jersey city 2015,260332,27,24,10.37137194,0.111111111,0.63,3,15,5.4,,,0
Jersey city,New Jersey,2016,Jersey city 2016,260626,24,27,9.208597761,0.166666667,0.11,4,3,4.8,,,0
Chula Vista,California,1990,Chula Vista 1990,135163,7,,5.178932104,1.142857143,0.17,8,,4.9,,,0
Chula Vista,California,1991,Chula Vista 1991,,8,7,5.754857459,0.375,1.14,3,8,6.6,,,0
Chula Vista,California,1992,Chula Vista 1992,,7,8,4.899799108,0.857142857,0.38,6,3,7.6,,,0
Chula Vista,California,1993,Chula Vista 1993,,14,7,9.542440002,0.428571429,0.86,6,6,8.2,,161,0
Chula Vista,California,1994,Chula Vista 1994,,7,14,4.649216607,0.714285714,0.43,5,6,7.4,,,0
Chula Vista,California,1995,Chula Vista 1995,,12,7,7.7713664,0.583333333,0.71,7,5,6.7,,,0
Chula Vista,California,1996,Chula Vista 1996,,5,12,3.15929813,0.4,0.58,2,7,5.6,,,0
Chula Vista,California,1997,Chula Vista 1997,,8,5,4.934829409,0.625,0.40,5,2,4.5,,179,0
Chula Vista,California,1998,Chula Vista 1998,,5,8,3.012719703,0.6,0.63,3,5,3.7,,,0
Chula Vista,California,1999,Chula Vista 1999,,10,5,5.888830655,0.5,0.60,5,3,3.3,,186,0
Chula Vista,California,2000,Chula Vista 2000,173661,3,10,1.727503585,1,0.50,3,5,4.6,4.6,196,0
Chula Vista,California,2001,Chula Vista 2001,175816,8,3,4.550211585,0.625,1.00,5,3,4.9,,,0
Chula Vista,California,2002,Chula Vista 2002,183988,5,8,2.717568537,0.6,0.63,3,5,6,,,0
Chula Vista,California,2003,Chula Vista 2003,191131,7,5,3.662409552,1,0.60,7,3,6.1,,221,0
Chula Vista,California,2004,Chula Vista 2004,196937,15,7,7.616648979,0.2,1.00,3,7,5.5,,,0
Chula Vista,California,2005,Chula Vista 2005,203627,5,15,2.455470051,0.4,0.20,2,3,5.1,,,0
Chula Vista,California,2006,Chula Vista 2006,208937,7,5,3.350292193,0.285714286,0.40,2,2,4.7,,,0
Chula Vista,California,2007,Chula Vista 2007,214455,8,7,3.730386328,0.625,0.29,5,2,5.4,,255,0
Chula Vista,California,2008,Chula Vista 2008,221478,6,8,2.709072684,0.333333333,0.63,2,5,7.1,,,0
Chula Vista,California,2009,Chula Vista 2009,229624,4,6,1.74197819,0.5,0.33,2,2,11,,,0
Chula Vista,California,2010,Chula Vista 2010,244656,2,4,0.817474331,1,0.50,2,2,13.3,4.6,,0
Chula Vista,California,2011,Chula Vista 2011,248339,6,2,2.416052251,1,1.00,6,2,12.8,,,0
Chula Vista,California,2012,Chula Vista 2012,252457,8,6,3.168856479,1,1.00,8,6,11.4,,,0
Chula Vista,California,2013,Chula Vista 2013,256819,2,8,0.778758581,1,1.00,2,8,9.8,,207,0
Chula Vista,California,2014,Chula Vista 2014,260069,7,2,2.691593385,0.571428571,1.00,4,2,8.1,,,0
Chula Vista,California,2015,Chula Vista 2015,264490,6,7,2.268516768,0.833333333,0.57,5,4,6.5,,,0
Chula Vista,California,2016,Chula Vista 2016,266610,1,6,0.375079704,1,0.83,1,5,5.2,,,0
Orlando,Florida,1990,Orlando 1990,164693,30,,18.21571044,0.133333333,1.00,4,,5.9,,528,0
Orlando,Florida,1991,Orlando 1991,,19,30,11.32894486,0.736842105,0.13,14,4,7.5,,,0
Orlando,Florida,1992,Orlando 1992,,13,19,7.614317259,0.769230769,0.74,10,14,8.1,,,0
Orlando,Florida,1993,Orlando 1993,,15,13,8.633093525,0.666666667,0.77,10,10,6.8,,562,0
Orlando,Florida,1994,Orlando 1994,,17,15,9.617070866,0.823529412,0.67,14,10,6,,,0
Orlando,Florida,1995,Orlando 1995,,19,17,10.56800231,0.842105263,0.82,16,14,4.8,,,0
Orlando,Florida,1996,Orlando 1996,,13,19,7.111325059,,0.84,,16,4.2,,,0
Orlando,Florida,1997,Orlando 1997,,14,13,7.53392959,,0.00,,,3.7,,600,0
Orlando,Florida,1998,Orlando 1998,,25,14,13.23837009,0.52,0.00,13,,3.4,,,0
Orlando,Florida,1999,Orlando 1999,,19,25,9.902847851,0.631578947,0.52,12,13,3.1,,614,0
Orlando,Florida,2000,Orlando 2000,194880,21,19,10.77586207,0.428571429,0.63,9,12,3,26.9,647,0
Orlando,Florida,2001,Orlando 2001,196109,15,21,7.648807551,0.733333333,0.43,11,9,4.3,,,0
Orlando,Florida,2002,Orlando 2002,201276,15,15,7.452453348,0.6,0.73,9,11,5.7,,,0
Orlando,Florida,2003,Orlando 2003,205278,21,15,10.23002952,0.761904762,0.60,16,9,5.2,,697,0
Orlando,Florida,2004,Orlando 2004,209470,17,21,8.115720628,0.705882353,0.76,12,16,4.6,,,0
Orlando,Florida,2005,Orlando 2005,215457,22,17,10.21085414,0.363636364,0.71,8,12,3.4,,,0
Orlando,Florida,2006,Orlando 2006,223410,49,22,21.93276935,0.693877551,0.36,34,8,3,,,0
Orlando,Florida,2007,Orlando 2007,228762,39,49,17.04828599,0.641025641,0.69,25,34,3.7,,752,0
Orlando,Florida,2008,Orlando 2008,231266,43,39,18.59330814,0.511627907,0.64,22,25,5.8,,,0
Orlando,Florida,2009,Orlando 2009,233467,28,43,11.99312965,0.714285714,0.51,20,22,10.1,,,0
Orlando,Florida,2010,Orlando 2010,239308,18,28,7.521687532,1.222222222,0.71,22,20,10.4,28.1,,0
Orlando,Florida,2011,Orlando 2011,243585,29,18,11.905495,0.931034483,1.22,27,22,9.5,,,0
Orlando,Florida,2012,Orlando 2012,249930,24,29,9.602688753,0.666666667,0.93,16,27,8,,,0
Orlando,Florida,2013,Orlando 2013,255156,17,24,6.662590729,0.823529412,0.67,14,16,6.5,,724,0
Orlando,Florida,2014,Orlando 2014,262507,15,17,5.714133337,0.933333333,0.82,14,14,5.5,,,0
Orlando,Florida,2015,Orlando 2015,270622,32,15,11.82461145,0.59375,0.93,19,14,5,,,0
Orlando,Florida,2016,Orlando 2016,278130,84,32,30.20170424,0.357142857,0.59,30,19,4.1,,,0
St. Petersburg,Florida,1990,St. Petersburg 1990,238629,,,0,#DIV/0!,0.36,,,5.4,,487,0
St. Petersburg,Florida,1991,St. Petersburg 1991,,,,0,#DIV/0!,#DIV/0!,,,7.2,,,0
St. Petersburg,Florida,1992,St. Petersburg 1992,,,,0,#DIV/0!,#DIV/0!,,,7.8,,,0
St. Petersburg,Florida,1993,St. Petersburg 1993,,,,0,#DIV/0!,#DIV/0!,,,7.1,,515,0
St. Petersburg,Florida,1994,St. Petersburg 1994,,,,0,#DIV/0!,#DIV/0!,,,5.7,,,0
St. Petersburg,Florida,1995,St. Petersburg 1995,,,,0,#DIV/0!,#DIV/0!,,,4.8,,,0
St. Petersburg,Florida,1996,St. Petersburg 1996,,,,0,#DIV/0!,#DIV/0!,,,4.4,,,0
St. Petersburg,Florida,1997,St. Petersburg 1997,,,,0,#DIV/0!,#DIV/0!,,,4.1,,517,0
St. Petersburg,Florida,1998,St. Petersburg 1998,,,,0,#DIV/0!,#DIV/0!,,,3.7,,,0
St. Petersburg,Florida,1999,St. Petersburg 1999,,,,0,#DIV/0!,#DIV/0!,,,3.3,,538,0
St. Petersburg,Florida,2000,St. Petersburg 2000,248717,14,,5.62888745,0.5,#DIV/0!,7,,3.8,22.4,500,0
St. Petersburg,Florida,2001,St. Petersburg 2001,248827,21,14,8.439598597,0.523809524,0.50,11,7,5.2,,,0
St. Petersburg,Florida,2002,St. Petersburg 2002,249020,23,21,9.236205927,0.782608696,0.52,18,11,6.6,,,0
St. Petersburg,Florida,2003,St. Petersburg 2003,249094,22,23,8.832007194,0.727272727,0.78,16,18,6.2,,513,0
St. Petersburg,Florida,2004,St. Petersburg 2004,249142,19,22,7.626173026,0.421052632,0.73,8,16,5.3,,,0
St. Petersburg,Florida,2005,St. Petersburg 2005,249423,30,19,12.02776007,0.7,0.42,21,8,3.8,,,0
St. Petersburg,Florida,2006,St. Petersburg 2006,249457,21,30,8.418284514,0.571428571,0.70,12,21,3.3,,,0
St. Petersburg,Florida,2007,St. Petersburg 2007,247788,26,21,10.49284065,0.5,0.57,13,12,4.1,,494,0
St. Petersburg,Florida,2008,St. Petersburg 2008,246037,20,26,8.128858668,0.5,0.50,10,13,6.4,,,0
St. Petersburg,Florida,2009,St. Petersburg 2009,245195,11,20,4.486225249,0.636363636,0.50,7,10,10.6,,,0
St. Petersburg,Florida,2010,St. Petersburg 2010,245226,13,11,5.301232333,0.846153846,0.64,11,7,10.6,23.9,,0
St. Petersburg,Florida,2011,St. Petersburg 2011,245856,21,13,8.541585318,0.714285714,0.85,15,11,9.5,,,0
St. Petersburg,Florida,2012,St. Petersburg 2012,246671,15,21,6.080974253,1,0.71,15,15,7.7,,,0
St. Petersburg,Florida,2013,St. Petersburg 2013,248492,15,15,6.036411635,0.8,1.00,12,15,6.5,,542,0
St. Petersburg,Florida,2014,St. Petersburg 2014,252282,19,15,7.531254707,0.789473684,0.80,15,12,5.6,,,0
St. Petersburg,Florida,2015,St. Petersburg 2015,255206,14,19,5.485764441,0.857142857,0.79,12,15,4.8,,,0
St. Petersburg,Florida,2016,St. Petersburg 2016,259556,20,14,7.705466258,0.6,0.86,12,12,4.2,,,0
Norfolk,Virginia,1990,Norfolk 1990,261229,63,,24.11677111,0.936507937,0.60,59,,4.7,,684,1
Norfolk,Virginia,1991,Norfolk 1991,,86,63,33.26216777,0.813953488,0.94,70,59,6.2,,,1
Norfolk,Virginia,1992,Norfolk 1992,,79,86,30.87445042,0.873417722,0.81,69,70,7.2,,,1
Norfolk,Virginia,1993,Norfolk 1993,,62,79,24.4867653,0.903225806,0.87,56,69,6.8,,687,1
Norfolk,Virginia,1994,Norfolk 1994,,61,62,24.34925615,0.967213115,0.90,59,56,7.1,,,1
Norfolk,Virginia,1995,Norfolk 1995,,53,61,21.38441923,0.849056604,0.97,45,59,6.4,,,1
Norfolk,Virginia,1996,Norfolk 1996,,61,53,24.88099948,1,0.85,61,45,6.8,,,1
Norfolk,Virginia,1997,Norfolk 1997,,55,61,22.68134768,0.836363636,1.00,46,61,6.7,,689,1
Norfolk,Virginia,1998,Norfolk 1998,,32,55,13.34373032,1.15625,0.84,37,46,5.3,,,1
Norfolk,Virginia,1999,Norfolk 1999,,22,32,9.277376695,0.818181818,1.16,18,37,5.1,,746,1
Norfolk,Virginia,2000,Norfolk 2000,234463,44,22,18.76628722,0.568181818,0.82,25,18,3.3,44.1,665,1
Norfolk,Virginia,2001,Norfolk 2001,234986,30,44,12.76671802,0.533333333,0.57,16,25,4.3,,,1
Norfolk,Virginia,2002,Norfolk 2002,236489,41,30,17.33695859,0.585365854,0.53,24,16,5.2,,,1
Norfolk,Virginia,2003,Norfolk 2003,241704,40,41,16.54916758,0.675,0.59,27,24,5.3,,742,1
Norfolk,Virginia,2004,Norfolk 2004,239286,35,40,14.62684821,0.628571429,0.68,22,27,5.2,,,1
Norfolk,Virginia,2005,Norfolk 2005,243836,58,35,23.78647944,0.603448276,0.63,35,22,5.1,,,1
Norfolk,Virginia,2006,Norfolk 2006,239650,28,58,11.6837054,0.357142857,0.60,10,35,4.3,,,1
Norfolk,Virginia,2007,Norfolk 2007,243406,51,28,20.95264702,0.490196078,0.36,25,10,4.1,,702,1
Norfolk,Virginia,2008,Norfolk 2008,241248,29,51,12.02082504,0.75862069,0.49,22,25,5.3,,,1
Norfolk,Virginia,2009,Norfolk 2009,241201,42,29,17.41286313,0.571428571,0.76,24,22,8.5,,,1
Norfolk,Virginia,2010,Norfolk 2010,242998,34,42,13.99188471,0.529411765,0.57,18,24,8.8,43.1,,1
Norfolk,Virginia,2011,Norfolk 2011,243632,29,34,11.90319827,0.655172414,0.53,19,18,8.3,,,1
Norfolk,Virginia,2012,Norfolk 2012,246141,34,29,13.81322088,0.558823529,0.66,19,19,7.6,,,1
Norfolk,Virginia,2013,Norfolk 2013,245449,29,34,11.81508175,0.689655172,0.56,20,19,7,,752,1
Norfolk,Virginia,2014,Norfolk 2014,246587,31,29,12.57162786,0.612903226,0.69,19,20,6.4,,,1
Norfolk,Virginia,2015,Norfolk 2015,246534,28,31,11.35745982,0.464285714,0.61,13,19,5.6,,,1
Norfolk,Virginia,2016,Norfolk 2016,245843,46,28,18.71112865,0.47826087,0.46,22,13,5.3,,,1
Chandler,Arizona,1990,Chandler 1990,90533,1,,1.104569604,1,0.48,1,,3.2,,,0
Chandler,Arizona,1991,Chandler 1991,,7,1,7.063287052,0.857142857,1.00,6,1,3.9,,,0
Chandler,Arizona,1992,Chandler 1992,,2,7,1.857441375,0.5,0.86,1,6,4.9,,,0
Chandler,Arizona,1993,Chandler 1993,,,2,0,#DIV/0!,0.50,,1,3.8,,124,0
Chandler,Arizona,1994,Chandler 1994,,6,,4.807037503,0.833333333,#DIV/0!,5,,3.4,,,0
Chandler,Arizona,1995,Chandler 1995,,9,6,6.747233634,0.555555556,0.83,5,5,2.7,,,0
Chandler,Arizona,1996,Chandler 1996,,2,9,1.408857487,1,0.56,2,5,2.8,,,0
Chandler,Arizona,1997,Chandler 1997,,3,2,1.992958214,0.666666667,1.00,2,2,2.2,,192,0
Chandler,Arizona,1998,Chandler 1998,,5,3,3.142657809,0.4,0.67,2,2,2.1,,,0
Chandler,Arizona,1999,Chandler 1999,,6,5,3.578415001,1.166666667,0.40,7,2,2.2,,257,0
Chandler,Arizona,2000,Chandler 2000,176240,4,6,2.26963232,0.25,1.17,1,7,2.5,3.5,255,0
Chandler,Arizona,2001,Chandler 2001,177804,6,4,3.374502261,0.5,0.25,3,1,3.2,,,0
Chandler,Arizona,2002,Chandler 2002,184315,3,6,1.627648319,0.666666667,0.50,2,3,4.3,,,0
Chandler,Arizona,2003,Chandler 2003,190572,5,3,2.623680289,0.6,0.67,3,2,4,,296,0
Chandler,Arizona,2004,Chandler 2004,196474,3,5,1.526919592,0.333333333,0.60,1,3,3.4,,,0
Chandler,Arizona,2005,Chandler 2005,203401,8,3,3.93311734,0.5,0.33,4,1,3.1,,,0
Chandler,Arizona,2006,Chandler 2006,212224,9,8,4.240802171,0.555555556,0.50,5,4,2.7,,,0
Chandler,Arizona,2007,Chandler 2007,220030,9,9,4.090351316,0.555555556,0.56,5,5,2.5,,325,0
Chandler,Arizona,2008,Chandler 2008,225725,6,9,2.658101672,0.5,0.56,3,5,4.1,,,0
Chandler,Arizona,2009,Chandler 2009,230813,5,6,2.1662558,1,0.50,5,3,7.1,,,0
Chandler,Arizona,2010,Chandler 2010,236479,6,5,2.537223178,1,1.00,6,5,7.6,4.8,,0
Chandler,Arizona,2011,Chandler 2011,236854,2,6,0.844402037,,1.00,,6,7.1,,,0
Chandler,Arizona,2012,Chandler 2012,237677,4,2,1.682956281,0.75,0.00,3,,6,,,0
Chandler,Arizona,2013,Chandler 2013,239900,2,4,0.8336807,1,0.75,2,3,5.6,,318,0
Chandler,Arizona,2014,Chandler 2014,240893,1,2,0.415122067,2,1.00,2,2,5,,,0
Chandler,Arizona,2015,Chandler 2015,243679,1,1,0.410375945,2,2.00,2,2,4.4,,,0
Chandler,Arizona,2016,Chandler 2016,247845,4,1,1.613911921,0.5,2.00,2,2,4.1,,,0
Laredo,Texas,1990,Laredo 1990,122899,14,,11.39146779,0.785714286,0.50,11,,11.7,,188,0
Laredo,Texas,1991,Laredo 1991,,15,14,11.66761304,0.866666667,0.79,13,11,10.9,,,0
Laredo,Texas,1992,Laredo 1992,,21,15,15.6456047,0.619047619,0.87,13,13,10.7,,,0
Laredo,Texas,1993,Laredo 1993,,22,21,15.72720449,0.409090909,0.62,9,13,10.2,,225,0
Laredo,Texas,1994,Laredo 1994,,24,22,16.48951885,0.791666667,0.41,19,9,9.4,,,0
Laredo,Texas,1995,Laredo 1995,,14,24,9.258708146,0.428571429,0.79,6,19,15,,,0
Laredo,Texas,1996,Laredo 1996,,11,14,7.012130987,1,0.43,11,6,12.5,,,0
Laredo,Texas,1997,Laredo 1997,,11,11,6.767856374,0.454545455,1.00,5,11,10.1,,271,0
Laredo,Texas,1998,Laredo 1998,,11,11,6.540027944,0.454545455,0.45,5,5,9.2,,,0
Laredo,Texas,1999,Laredo 1999,,8,11,4.601482828,0.5,0.45,4,5,8.4,,315,0
Laredo,Texas,2000,Laredo 2000,179518,10,8,5.570472042,0.6,0.50,6,4,5.8,0.4,345,0
Laredo,Texas,2001,Laredo 2001,180952,8,10,4.421061939,0.75,0.60,6,6,6.2,,,0
Laredo,Texas,2002,Laredo 2002,186653,7,8,3.750274574,0.571428571,0.75,4,6,7,,,0
Laredo,Texas,2003,Laredo 2003,192250,29,7,15.08452536,0.448275862,0.57,13,4,7,,377,0
Laredo,Texas,2004,Laredo 2004,197969,15,29,7.576943865,0.733333333,0.45,11,13,6.4,,,0
Laredo,Texas,2005,Laredo 2005,203956,18,15,8.825432937,0.888888889,0.73,16,11,5.7,,,0
Laredo,Texas,2006,Laredo 2006,209737,22,18,10.48932711,0.590909091,0.89,13,16,5.1,,,0
Laredo,Texas,2007,Laredo 2007,215296,10,22,4.644768133,1.1,0.59,11,13,4.4,,416,0
Laredo,Texas,2008,Laredo 2008,220543,10,10,4.53426316,0.6,1.10,6,11,5.1,,,0
Laredo,Texas,2009,Laredo 2009,226184,17,10,7.516004669,0.647058824,0.60,11,6,7.9,,,0
Laredo,Texas,2010,Laredo 2010,236859,9,17,3.799728953,0.777777778,0.65,7,11,7.7,0.5,,0
Laredo,Texas,2011,Laredo 2011,241266,11,9,4.559283115,0.636363636,0.78,7,7,7.1,,,0
Laredo,Texas,2012,Laredo 2012,245877,8,11,3.25365935,0.875,0.64,7,7,6.2,,,0
Laredo,Texas,2013,Laredo 2013,249822,3,8,1.200855009,1,0.88,3,7,5.8,,441,0
Laredo,Texas,2014,Laredo 2014,253017,14,3,5.53322504,0.714285714,1.00,10,3,4.8,,,0
Laredo,Texas,2015,Laredo 2015,255538,8,14,3.130649845,0.875,0.71,7,10,4.3,,,0
Laredo,Texas,2016,Laredo 2016,258102,12,8,4.649324686,0.75,0.88,9,7,4.8,,,0
Madison,Wisconsin,1990,Madison 1990,191262,3,,1.568529033,1,0.75,3,,2.1,,301,0
Madison,Wisconsin,1991,Madison 1991,,2,3,1.036097642,0.5,1.00,1,3,2.3,,,0
Madison,Wisconsin,1992,Madison 1992,,3,2,1.540025256,1,0.50,3,1,2.2,,,0
Madison,Wisconsin,1993,Madison 1993,,2,3,1.017438903,1,1.00,2,3,2.4,,311,0
Madison,Wisconsin,1994,Madison 1994,,4,2,2.016718597,0.5,1.00,2,2,2.5,,,0
Madison,Wisconsin,1995,Madison 1995,,5,4,2.498600784,0.8,0.50,4,2,2,,,0
Madison,Wisconsin,1996,Madison 1996,,1,5,0.495338861,2,0.80,2,4,1.9,,,0
Madison,Wisconsin,1997,Madison 1997,,3,1,1.473101173,0.666666667,2.00,2,2,1.8,,350,0
Madison,Wisconsin,1998,Madison 1998,,5,3,2.434013884,0.6,0.67,3,2,1.7,,,0
Madison,Wisconsin,1999,Madison 1999,,4,5,1.93057647,0.75,0.60,3,3,1.5,,366,0
Madison,Wisconsin,2000,Madison 2000,208966,3,4,1.435640248,1,0.75,3,3,2.5,5.8,374,0
Madison,Wisconsin,2001,Madison 2001,209658,6,3,2.861803509,0.833333333,1.00,5,3,3,,,0
Madison,Wisconsin,2002,Madison 2002,212207,3,6,1.413713968,0.333333333,0.83,1,5,3.6,,,0
Madison,Wisconsin,2003,Madison 2003,214924,8,3,3.722246003,0.75,0.33,6,1,3.7,,386,0
Madison,Wisconsin,2004,Madison 2004,217202,2,8,0.920801834,,0.75,,6,3.3,,,0
Madison,Wisconsin,2005,Madison 2005,219466,2,2,0.91130289,0.5,0.00,1,,3.1,,,0
Madison,Wisconsin,2006,Madison 2006,221693,4,2,1.804296933,1,0.50,4,1,3.2,,,0
Madison,Wisconsin,2007,Madison 2007,224038,8,4,3.570822807,0.625,1.00,5,4,3.5,,400,0
Madison,Wisconsin,2008,Madison 2008,226824,10,8,4.408704546,0.9,0.63,9,5,3.4,,,0
Madison,Wisconsin,2009,Madison 2009,229232,4,10,1.744957074,1.25,0.90,5,9,5.6,,,0
Madison,Wisconsin,2010,Madison 2010,233716,2,4,0.855739444,,1.25,,5,5.7,7.3,,0
Madison,Wisconsin,2011,Madison 2011,236877,7,2,2.955120168,0.571428571,0.00,4,,5.1,,,0
Madison,Wisconsin,2012,Madison 2012,239872,3,7,1.250667022,0.666666667,0.57,2,4,4.8,,,0
Madison,Wisconsin,2013,Madison 2013,243246,5,3,2.05553226,0.4,0.67,2,2,4.6,,,0
Madison,Wisconsin,2014,Madison 2014,245870,5,5,2.033594989,1.2,0.40,6,2,3.6,,,0
Madison,Wisconsin,2015,Madison 2015,248714,6,5,2.412409434,1,1.20,6,6,3.1,,,0
Madison,Wisconsin,2016,Madison 2016,252485,8,6,3.16850506,0.5,1.00,4,6,2.8,,,0
Durham,North Carolina,1990,Durham 1990,149203,23,,15.41523964,0.826086957,0.50,19,,3.1,,286,1
Durham,North Carolina,1991,Durham 1991,,30,23,19.59785208,,0.83,,19,3.9,,,1
Durham,North Carolina,1992,Durham 1992,,31,30,19.75113569,0.612903226,0.00,19,,4.6,,,1
Durham,North Carolina,1993,Durham 1993,,26,31,16.16633919,0.769230769,0.61,20,19,4,,312,1
Durham,North Carolina,1994,Durham 1994,,35,26,21.25037188,,0.77,,20,3.5,,,1
Durham,North Carolina,1995,Durham 1995,,24,35,14.23673314,0.333333333,0.00,8,,3.4,,,1
Durham,North Carolina,1996,Durham 1996,,41,24,23.77459366,0.487804878,0.33,20,8,3.2,,,1
Durham,North Carolina,1997,Durham 1997,,33,41,18.71512182,0.333333333,0.49,11,20,2.8,,368,1
Durham,North Carolina,1998,Durham 1998,,30,33,16.64789154,0.4,0.33,12,11,2.5,,,1
Durham,North Carolina,1999,Durham 1999,,14,30,7.605471594,0.285714286,0.40,4,12,2.4,,438,1
Durham,North Carolina,2000,Durham 2000,187950,28,14,14.89757914,0.642857143,0.29,18,4,3.1,43.8,459,1
Durham,North Carolina,2001,Durham 2001,189046,28,28,14.81120997,0.428571429,0.64,12,18,4.6,,,1
Durham,North Carolina,2002,Durham 2002,193135,30,28,15.53317628,0.633333333,0.43,19,12,6.3,,,1
Durham,North Carolina,2003,Durham 2003,197268,22,30,11.15234098,1.045454545,0.63,23,19,5.9,,151,1
Durham,North Carolina,2004,Durham 2004,199310,30,22,15.05192916,1.133333333,1.05,34,23,4.8,,,1
Durham,North Carolina,2005,Durham 2005,201963,35,30,17.32990696,0.685714286,1.13,24,34,4.2,,,1
Durham,North Carolina,2006,Durham 2006,205167,13,35,6.336301647,1.153846154,0.69,15,24,3.7,,,1
Durham,North Carolina,2007,Durham 2007,209826,5,13,2.382926806,0.6,1.15,3,15,3.6,,508,1
Durham,North Carolina,2008,Durham 2008,215097,24,5,11.15775673,0.791666667,0.60,19,3,4.5,,,1
Durham,North Carolina,2009,Durham 2009,220897,21,24,9.506693165,0.476190476,0.79,10,19,7.2,,,1
Durham,North Carolina,2010,Durham 2010,230710,23,21,9.969225435,0.608695652,0.48,14,10,7.4,41,,1
Durham,North Carolina,2011,Durham 2011,235308,27,23,11.47432301,0.518518519,0.61,14,14,7.3,,,1
Durham,North Carolina,2012,Durham 2012,241107,21,27,8.709825928,0.80952381,0.52,17,14,6.7,,,1
Durham,North Carolina,2013,Durham 2013,247002,25,21,10.12137554,0.68,0.81,17,17,5.7,,517,1
Durham,North Carolina,2014,Durham 2014,253316,21,25,8.290040898,0.571428571,0.68,12,17,4.6,,,1
Durham,North Carolina,2015,Durham 2015,258581,34,21,13.14868455,0.529411765,0.57,18,12,4.7,,,1
Durham,North Carolina,2016,Durham 2016,265355,31,34,11.68246312,0.64516129,0.53,20,18,4.5,,,1
Lubbock,Texas,1990,Lubbock 1990,186206,16,,8.592633965,0.75,0.65,12,,5.1,,306,0
Lubbock,Texas,1991,Lubbock 1991,,18,16,9.595598819,0.944444444,0.75,17,12,5.6,,,0
Lubbock,Texas,1992,Lubbock 1992,,14,18,7.408740197,0.857142857,0.94,12,17,5.7,,,0
Lubbock,Texas,1993,Lubbock 1993,,17,14,8.93110441,0.823529412,0.86,14,12,4.7,,313,0
Lubbock,Texas,1994,Lubbock 1994,,20,17,10.43155336,1,0.82,20,14,4.3,,,0
Lubbock,Texas,1995,Lubbock 1995,,19,20,9.839155697,0.947368421,1.00,18,20,4.1,,,0
Lubbock,Texas,1996,Lubbock 1996,,15,19,7.712637413,1,0.95,15,18,4,,,0
Lubbock,Texas,1997,Lubbock 1997,,6,15,3.0633188,1,1.00,6,15,3.9,,320,0
Lubbock,Texas,1998,Lubbock 1998,,15,6,7.604716952,0.866666667,1.00,13,6,3.4,,,0
Lubbock,Texas,1999,Lubbock 1999,,14,15,7.048422664,0.785714286,0.87,11,13,2.9,,321,0
Lubbock,Texas,2000,Lubbock 2000,200003,12,14,5.999910001,0.833333333,0.79,10,11,3.6,8.7,301,0
Lubbock,Texas,2001,Lubbock 2001,200378,10,12,4.990567827,0.8,0.83,8,10,3.8,,,0
Lubbock,Texas,2002,Lubbock 2002,203266,11,10,5.411628113,0.909090909,0.80,10,8,4.5,,,0
Lubbock,Texas,2003,Lubbock 2003,205535,14,11,6.81149196,0.928571429,0.91,13,10,5,,,0
Lubbock,Texas,2004,Lubbock 2004,208790,16,14,7.663202261,0.5,0.93,8,13,4.6,,,0
Lubbock,Texas,2005,Lubbock 2005,210643,11,16,5.222105648,1.909090909,0.50,21,8,4,,,0
Lubbock,Texas,2006,Lubbock 2006,212332,13,11,6.122487425,0.692307692,1.91,9,21,3.8,,,0
Lubbock,Texas,2007,Lubbock 2007,215585,15,13,6.957812464,0.933333333,0.69,14,9,3.5,,366,0
Lubbock,Texas,2008,Lubbock 2008,218440,8,15,3.662332906,0.75,0.93,6,14,3.7,,,0
Lubbock,Texas,2009,Lubbock 2009,220863,13,8,5.88600173,0.615384615,0.75,8,6,5.3,,,0
Lubbock,Texas,2010,Lubbock 2010,230796,10,13,4.332830725,1,0.62,10,8,6.2,8.6,,0
Lubbock,Texas,2011,Lubbock 2011,233601,8,10,3.424642874,0.5,1.00,4,10,5.9,,,0
